,eth_PriceUSD,eth_AdrActCnt,eth_BlkCnt,eth_BlkSizeByte,eth_BlkSizeMeanByte,eth_DiffMean,eth_FeeMeanNtv,eth_FeeMedNtv,eth_FeeTotNtv,eth_TxCnt,eth_TxTfr,eth_TxTfrValMeanNtv,eth_TxTfrValMedNtv,eth_TxTfrValNtv
2018-07-06,468.7915967270603,219912.0,5844.0,112328149.0,19221.1069472964,3511897316857430.0,0.00731064001807661,0.002099999956992,3356.132066301598,459075.0,282887.0,6.07272247754727,0.168603323087654,1717894.2435059147
2018-07-07,481.44308386908244,217148.0,5820.0,114711948.0,19709.9567010309,3525426804280990.0,0.00622807225571738,0.00189,3015.0409193549945,484105.0,287675.0,4.07353076277214,0.11851455,1171852.9621804745
2018-07-08,486.20792743323557,272797.0,5697.0,127418442.0,22365.8841495524,3452745477425540.0,0.0021886794224416,0.0009851958,1382.1619986692338,631505.0,369608.0,3.5932528803691,0.100137710231684,1328095.0106074612
2018-07-09,471.78649883109296,290889.0,5855.0,130928929.0,22361.9007685739,3531174198750160.0,0.00168244132894363,0.0006732234,1096.827245813526,651926.0,352539.0,5.47158767953468,0.117431333974823,1928948.0489554764
2018-07-10,433.05086732904743,294141.0,5783.0,135492173.0,23429.3918381463,3499090624103510.0,0.001061390419947,0.000518202,734.239112198463,691771.0,344557.0,5.94550316523619,0.116848541641975,2048564.7341042852
2018-07-11,445.9940677966103,271336.0,5931.0,131108742.0,22105.6722306525,3357071624356260.0,0.00130285987186695,0.000462484,838.9375286933822,643920.0,319067.0,4.80305620306189,0.123575559193636,1532496.733542349
2018-07-12,423.93814143775563,257081.0,5993.0,127278578.0,21237.8738528283,3441982928860230.0,0.00240798699337223,0.000804089833022018,1363.0603014949295,566058.0,309657.0,4.62842352073032,0.11724215,1433223.742158789
2018-07-13,430.8130745178258,239602.0,5953.0,123779359.0,20792.7698639342,3446238480969890.0,0.00271943261523959,0.0009119075,1531.9026225189507,563317.0,304658.0,4.34962434955872,0.11381858,1325147.8550878603
2018-07-14,433.8275710111046,229822.0,6006.0,117613442.0,19582.6576756577,3424541366446860.0,0.00576138340649944,0.001706736,2932.261846124503,508951.0,289830.0,3.45651321313501,0.109130143733488,1001801.2245629212
2018-07-15,448.91719754529515,231420.0,6067.0,113308422.0,18676.1862535026,3422096291570310.0,0.00784994464005408,0.00105,3561.5669828656933,453706.0,286123.0,3.05379640740711,0.10420397,873761.3894765447
2018-07-16,477.80696551724145,341295.0,5851.0,137106823.0,23433.0581097248,3445540792751960.0,0.00082833144657249,0.000315,583.1445100555012,703999.0,381454.0,5.32393947070696,0.11123676452809,2030838.0068590518
2018-07-17,499.5034196376388,357364.0,5889.0,138882182.0,23583.3217863814,3450888719946070.0,0.000722621234131918,0.000231,506.76849052618024,701292.0,371442.0,5.19188870774984,0.106973906564998,1928485.5253840145
2018-07-18,479.22194476914086,409849.0,5757.0,135810428.0,23590.4860170228,3478378278055800.0,0.000641256748023339,0.000231,478.4705162531393,746145.0,389042.0,5.74310991861853,0.12,2234310.96895919
2018-07-19,468.4926178759556,379165.0,5793.0,137454375.0,23727.6670119109,3433815406416900.0,0.000587925540651943,0.000160065,431.9500705676579,734702.0,371354.0,4.94958544625555,0.100105,1838048.3538087835
2018-07-20,447.97103039158395,356950.0,5838.0,123938282.0,21229.5789653991,3427893393477420.0,0.000831168094999729,0.00025343,558.2191419464743,671608.0,464214.0,4.3863320859262,0.1,2036196.762936145
2018-07-21,461.90568381063713,319591.0,5997.0,114955132.0,19168.7730531933,3236425269177560.0,0.000952590031668521,0.000273,591.2097617143974,620634.0,474563.0,2.66044340326026,0.09702485,1262548.0027814
2018-07-22,457.5016525423729,338502.0,5975.0,124237960.0,20792.9640167364,3345711445336260.0,0.000544644850552226,0.0001139798,367.82916768882063,675356.0,396240.0,2.8801777447412,0.06,1141241.6295762544
2018-07-23,449.09060006337705,398296.0,5862.0,135215590.0,23066.4602524736,3515978171522290.0,0.00073611613349043,0.000293504,558.4596574854282,758657.0,430597.0,4.1608742663896,0.0989131999574541,1791659.9764845609
2018-07-24,478.33932612507306,423877.0,5815.0,140866157.0,24224.6185726569,3425937042423580.0,0.00060595860943384,0.000174768,475.6229721298761,784910.0,438316.0,4.3639642054866,0.094958,1912795.3346920665
2018-07-25,473.03483693746335,431947.0,5900.0,142537560.0,24158.9084745763,3475587900712860.0,0.000563103877233399,0.0001430947,443.4595071252993,787527.0,430267.0,3.93250756056263,0.09,1692028.230560601
2018-07-26,463.6941484511982,388974.0,5852.0,137545648.0,23504.04101162,3529121429746130.0,0.00053884045643909,0.000130509,390.99880040560055,725630.0,415407.0,3.18449846142114,0.083509369,1322862.9523635723
2018-07-27,469.5648613834786,416595.0,5909.0,134525520.0,22766.2074801151,3503120469918230.0,0.000460427555437682,9.293475e-05,363.1461193866726,788715.0,427337.0,3.42938992113221,0.0501067641597375,1465505.2007268735
2018-07-28,467.37848831092924,382761.0,5991.0,117337958.0,19585.7048906693,3544915982253270.0,0.00072806711946004,7.98e-05,512.5395942869859,703973.0,411389.0,2.22918004093713,0.0516203469933192,917060.1478610868
2018-07-29,467.2339997077733,359339.0,6010.0,131445206.0,21871.0825291181,3557469469693140.0,0.000424035332276717,6.3e-05,303.7594064174168,716354.0,372818.0,2.22533128394633,0.0501103127839561,829643.5586183023
2018-07-30,456.04024693161904,376103.0,5963.0,142212588.0,23849.1678685226,3562924043688800.0,0.000452985715511694,8.38e-05,343.23271247125865,757712.0,419703.0,4.04382878894316,0.0761538461538462,1697207.07420581
2018-07-31,431.85590531852716,374451.0,5919.0,141576274.0,23918.9515120797,3529739146569530.0,0.000477439287161154,8.3725e-05,355.7223476096199,745063.0,460771.0,6.55133037869763,0.06098946,3018663.0499228835
2018-08-01,419.1215146113384,374393.0,5861.0,144924805.0,24726.9757720526,3515277776873630.0,0.000986888588602365,8.4e-05,747.8227231235417,757758.0,439459.0,3.8127753300028,0.0502193443244075,1675558.4337477025
2018-08-02,411.0614208065459,369948.0,5854.0,144018513.0,24601.727536727,3554080876309520.0,0.000428190111464847,8.41088e-05,333.95745725423745,779928.0,406186.0,4.29177797617831,0.05940075,1743260.1290319643
2018-08-03,417.33140677966105,394710.0,5916.0,132487957.0,22394.8541244084,3477334976140000.0,0.000456771261889275,0.0001231197,344.0355467419399,753190.0,410619.0,3.48988002048772,0.0923533834586466,1433011.0441326478
2018-08-04,406.4146385154881,340854.0,6003.0,127698377.0,21272.4266200233,3565682378545680.0,0.000557090653290904,8.3833e-05,401.4105560467931,720548.0,353447.0,2.93465416495157,0.06511544,1037244.7106396391
2018-08-05,408.9518831092928,320195.0,5932.0,131727253.0,22206.2125758597,3567618848573010.0,0.0003730814377672,8.38016e-05,262.74222946599303,704249.0,361967.0,2.66966088605915,0.0508330691839173,966329.1419441731
2018-08-06,405.3743746918808,348727.0,5923.0,138106489.0,23316.9827789971,3595327310956000.0,0.000609945564001769,0.00010934025,426.67888005926335,699536.0,414572.0,3.18852911393421,0.090784478241154,1321874.8918219318
2018-08-07,378.3727235534775,323836.0,5875.0,116345405.0,19803.4731914894,3566361553129420.0,0.00211258564516794,0.00038020245,1344.3269746175004,636342.0,531652.0,2.85810616092569,0.06,1519517.8566684637
2018-08-08,354.48430911545654,291558.0,5957.0,96877164.0,16262.7436629176,3591200843802550.0,0.00508786394932616,0.001638,2878.0163851690227,565663.0,643106.0,3.62480870179886,0.1,2331136.2249790556
2018-08-09,364.69957443012675,284548.0,5930.0,92170358.0,15543.0620573356,3606036188514830.0,0.00461368662614482,0.00152276,2484.608658778646,538530.0,603784.0,2.94130391569867,0.1,1775912.243436204
2018-08-10,330.75804100588783,325203.0,5926.0,110198409.0,18595.7490718866,3582381034002600.0,0.00247698263895482,0.000861,1520.5998261929406,613892.0,550176.0,3.71600163991213,0.1,2044454.9182402957
2018-08-11,322.62829382386434,336510.0,5945.0,120592145.0,20284.6333052986,3553788514168710.0,0.000771792009719383,0.0002514,507.30814949213635,657312.0,417475.0,4.49730701972492,0.1,1877513.2480596597
2018-08-12,317.88705902980723,332668.0,5835.0,115265909.0,19754.2260497001,3490940924874610.0,0.00056467134070855,0.00018503225,362.4777797268458,641927.0,358890.0,3.10849750322088,0.0753278065809185,1115608.6689309415
2018-08-13,284.3705572764465,352269.0,5872.0,128911834.0,21953.6502043597,3500412716721130.0,0.000757937719584759,0.000200940000083725,526.7219967853979,694941.0,423016.0,6.76854804845896,0.100785189292355,2863204.1212669155
2018-08-14,275.8720090973577,334805.0,5952.0,130121230.0,21861.7657930108,3545297260993200.0,0.000868269021431788,0.0002428025,599.4077824074578,690348.0,421917.0,8.46430898125009,0.125020250711085,3571235.852442093
2018-08-15,281.02881360505086,328753.0,5965.0,117898133.0,19764.9845766974,3506907055099750.0,0.000909843408237962,0.000316476,590.092590063515,648565.0,377912.0,6.82164491629312,0.109574191255062,2577981.473606165
2018-08-16,285.7299246729825,354449.0,5940.0,132630688.0,22328.3986531987,3436675235703650.0,0.000732191671745269,0.000207318,524.7852012728608,716732.0,398858.0,4.2250065403982,0.0917843363225951,1685177.6586901473
2018-08-17,314.721080654588,312809.0,5840.0,119799727.0,20513.6518835616,3483034391222500.0,0.00318665998256415,0.000789525,1935.1630076119059,607270.0,524659.0,3.91291895771455,0.1,2052948.1474355569
2018-08-18,295.0915245470485,305324.0,5883.0,132440767.0,22512.4540200578,3441651450520040.0,0.000704283233859103,0.000207145,441.953223477292,627522.0,343861.0,3.54372516679952,0.09980773,1218548.8795808489
2018-08-19,299.97853097603735,304996.0,5930.0,130550756.0,22015.3045531197,3468867131969890.0,0.000657337007798399,0.000105,394.1787100962554,599660.0,334966.0,2.71827705099779,0.0890792310569606,910530.3906645259
2018-08-20,271.6827501461134,336770.0,5932.0,149092855.0,25133.6572825354,3494743123831560.0,0.00061227658794805,0.0001071,406.4102185050217,663769.0,398966.0,4.00208438921628,0.071735,1596695.6004280627
2018-08-21,280.9394292299977,300645.0,5961.0,150507287.0,25248.6641503103,3516086407212540.0,0.000623504363888437,0.000158706,377.6185594406866,605639.0,366758.0,4.37448132259351,0.0906532799075864,1604376.020911752
2018-08-22,270.06471390999417,306983.0,5922.0,135197700.0,22829.7365754813,3593968613115000.0,0.00149826778885965,0.000207044,891.3464764143072,594918.0,395699.0,4.89015147511138,0.09309,1935028.0485500987
2018-08-23,275.215919076197,300126.0,5853.0,142271749.0,24307.4917136511,3451970551527020.0,0.00100058709648712,0.000168,599.9089978085487,599557.0,383820.0,4.40083535081199,0.0647832896885963,1689128.6243486577
2018-08-24,281.69877878433664,316189.0,5946.0,135916665.0,22858.5040363269,3431231393128220.0,0.00177107638024472,0.0002106936,1055.963556965348,596227.0,403941.0,3.83047352903301,0.07158935,1547285.3077911246
2018-08-25,278.0245860442595,304696.0,5926.0,147774706.0,24936.6699291259,3500504985177630.0,0.000577785833528574,0.00011443068,333.5205167597774,577239.0,351114.0,3.27040685699367,0.0898586860436847,1148285.633186476
2018-08-26,273.2543183125214,320400.0,5947.0,143877724.0,24193.3284008744,3569733749332640.0,0.00165592950724169,0.0001283364,950.6227640827278,574072.0,370725.0,2.89093289405934,0.06546899,1071741.0971501474
2018-08-27,284.3372352425482,329885.0,5942.0,147734568.0,24862.7680915517,3495419983630020.0,0.000582804129711212,0.0001735566,376.45358552485413,645935.0,375815.0,4.98345464676058,0.100845,1872857.008072329
2018-08-28,296.6699663041894,320916.0,5898.0,153252282.0,25983.7711088505,3491155016920260.0,0.000620060442533055,0.00017438306,380.6203822858342,613844.0,396818.0,4.07555258257191,0.0996608386876834,1617252.6247110204
2018-08-29,288.62416189362943,267879.0,5890.0,144609036.0,24551.6190152801,3456093007050600.0,0.000970564867054355,0.000228444,530.7446624645871,546841.0,351708.0,4.78736723406726,0.10012839,1683755.355159326
2018-08-30,283.8634307305319,287916.0,5910.0,139877930.0,23668.0084602369,3432294223013030.0,0.000744528098289878,0.00019855,441.3912494864153,592847.0,386881.0,3.99926057988571,0.099513689,1547237.932406763
2018-08-31,282.1376192285213,290044.0,5953.0,131668077.0,22117.9366705863,3465883560588970.0,0.000775895796572144,0.0002179314,447.8920557372187,577258.0,374828.0,4.50473449268237,0.100267429978129,1688500.6204231482
2018-09-01,295.51392714873174,322434.0,5880.0,139635900.0,23747.6020408163,3427218779352090.0,0.00054942678155249,0.000168,360.56352310064915,656254.0,386439.0,3.18361992623622,0.08994541,1230274.9006748004
2018-09-02,293.9672157603834,333290.0,6027.0,138990835.0,23061.3630330181,3385920740765800.0,0.000535417625068936,0.000143034,332.1018840483724,620267.0,368102.0,2.69888609660321,0.0503234133534363,993465.3699318332
2018-09-03,288.84777947741674,340844.0,5887.0,147202668.0,25004.6998471208,3406537399008410.0,0.000589557562613997,0.000147,372.26374220332855,631429.0,392572.0,4.91057848764192,0.100284579615989,1927755.6180505627
2018-09-04,285.3078026832378,316527.0,5968.0,137784899.0,23087.2820040214,3394753992666510.0,0.000780257967638682,0.00020177725,459.97845733982746,589521.0,398646.0,10.4742597472753,0.101808706287255,4175521.751212304
2018-09-05,234.48986752633317,321744.0,5956.0,151363404.0,25413.600402955,3435482454953360.0,0.00057799850682211,0.0001753345,362.3802098412849,626957.0,402684.0,6.94156648855497,0.147,2795257.7598772696
2018-09-06,229.24070775270314,303884.0,6048.0,141998572.0,23478.5998677249,3399787826872000.0,0.000867902245261417,0.000251175,511.158838466205,588959.0,427372.0,7.99080713574181,0.100169012989398,3415047.227216247
2018-09-07,215.32112459876794,305417.0,5913.0,148491755.0,25112.7608658887,3399656455552760.0,0.000870170784593028,0.000261105,506.59950805672025,582184.0,375722.0,7.50372423188569,0.100023476070167,2819314.2758525535
2018-09-08,196.718633547633,281740.0,5936.0,149634966.0,25208.0468328841,3375919593398570.0,0.000744465191250198,0.0002595475,404.49548361774976,543337.0,342002.0,6.967795048069,0.084916195,2382999.8420296954
2018-09-09,195.63944243132673,284904.0,5899.0,130475678.0,22118.2705543312,3209593043515460.0,0.000765656297344996,0.000269216,433.07893712283965,565631.0,351389.0,6.75583203737425,0.0990908565463525,2373925.063780902
2018-09-10,196.5064857141285,282579.0,6007.0,141297601.0,23522.157649409,3220980465071920.0,0.000798256411005612,0.000252,448.30958124074806,561611.0,383792.0,6.98327842940572,0.10066953,2680126.39497848
2018-09-11,184.33149099437645,261353.0,6002.0,133946969.0,22317.0558147284,3197340149390750.0,0.000919143912073854,0.000293371875,512.2545276447651,557317.0,382134.0,7.28634933810143,0.1,2784361.817966051
2018-09-12,182.83121293286152,261275.0,6043.0,145832808.0,24132.5182856197,3133091795265970.0,0.000910474380996539,0.000320382,519.5831464258107,570673.0,385856.0,10.9120227344303,0.100452028616279,4210469.44421633
2018-09-13,212.50872426628752,276678.0,6004.0,144342373.0,24041.0348101266,3049956018454070.0,0.000963836922867214,0.000347859,535.655261393735,555753.0,400245.0,6.64421063863746,0.1,2659312.0870614513
2018-09-14,211.60073105173583,258740.0,6066.0,159592770.0,26309.3916913947,3142743480649860.0,0.000762903801247561,0.00027712975,392.43313793843805,514394.0,327244.0,7.29781030752394,0.112248173629332,2388164.6362753646
2018-09-15,222.81479135008763,244687.0,6051.0,156163251.0,25807.8418443233,3146684914059930.0,0.000803392745840658,0.0002801115,385.38348321568407,479695.0,325471.0,4.80131156563915,0.100131246212629,1562687.6765801408
2018-09-16,220.05060534403682,228206.0,6113.0,166179667.0,27184.6338949779,3129494677715790.0,0.000807528286635862,0.000251175,370.1968074987421,458432.0,281563.0,4.70812663045541,0.10359848,1325634.2584509163
2018-09-17,196.90798306505667,291307.0,6080.0,157588581.0,25919.1745065789,3140086572915630.0,0.000798496771804209,0.000286616,442.14363248298156,553720.0,342462.0,6.24632555720555,0.110152202496402,2139129.1429717275
2018-09-18,209.69022120858102,258463.0,5967.0,156194415.0,26176.3725490196,3178891797124400.0,0.00108504399755017,0.000317298,543.0786263458775,500513.0,333312.0,5.91501727962457,0.101939603,1971546.2395062253
2018-09-19,209.13959263588546,235612.0,6123.0,122608861.0,20024.3117752736,3170660093786080.0,0.00137694021354445,0.000432112,698.4598080220103,507255.0,357276.0,4.99765126425988,0.08,1785540.8530897144
2018-09-20,224.58312107740272,261726.0,6014.0,145802634.0,24243.8699700698,3176542287149020.0,0.000993197399059298,0.0003746995,494.75731155154307,498146.0,346426.0,6.01736863348411,0.1,2084572.9462233656
2018-09-21,246.9084099941555,254561.0,6084.0,159668470.0,26243.9957264957,3112105439760300.0,0.0012487060284041,0.00042,680.152691787906,544686.0,404436.0,8.23656166179328,0.109699555181221,3331162.052249027
2018-09-22,240.28689976621865,231040.0,6038.0,151077283.0,25021.0803246108,3278089829625520.0,0.000891705225420326,0.000296635,419.3769928617235,470309.0,318452.0,5.29571487793922,0.100283124874513,1686430.9943095
2018-09-23,244.80570659526387,228519.0,6080.0,156625559.0,25760.7827302632,3248982293309660.0,0.000790176562340652,0.00025200922,370.2980718796,468627.0,312651.0,4.8982173817149,0.100348893803788,1531432.562610544
2018-09-24,227.7452077732321,226513.0,6075.0,174276721.0,28687.526090535,3264681985220770.0,0.00141439616896651,0.00035076,679.3868126127801,480337.0,323515.0,6.36320101940028,0.109052167,2058590.9777912823
2018-09-25,217.6448011079416,238299.0,6113.0,172456307.0,28211.4030754131,3222555356225450.0,0.000991603254668579,0.0003762396,514.7491823241659,519108.0,334121.0,6.13674527563916,0.13,2050415.468241832
2018-09-26,215.1455502630041,221050.0,6112.0,181786029.0,29742.4785667539,3283669089025000.0,0.00108433375402769,0.000417428,535.126297948815,493507.0,322450.0,6.54823930579065,0.109283049905569,2111479.764152196
2018-09-27,228.65481180596143,242499.0,6081.0,179252393.0,29477.4532149318,3276765282396280.0,0.0011308410587335,0.00042,569.9970431314536,504047.0,335708.0,5.48667393712019,0.103059406813234,1841920.334082745
2018-09-28,221.46611022532142,249548.0,6098.0,171156020.0,28067.5664152181,3285646830195380.0,0.00124072135084239,0.000442071,620.8656490113104,500407.0,326128.0,5.5937248585468,0.10052683552426,1824270.3006681516
2018-09-29,231.69230588845474,222349.0,6095.0,124506705.0,20427.679245283,3265762713994640.0,0.00152460386869597,0.000483,662.1583292333216,434315.0,291182.0,5.23996524690351,0.101946097421127,1525783.5605238585
2018-09-30,232.60842024110408,242254.0,6114.0,145793056.0,23845.7729800458,3260160751341620.0,0.00108925904284993,0.000403608,522.1374114490569,479351.0,312062.0,4.60138270044699,0.10158285712975,1435916.6882668901
2018-10-01,230.45188999398016,235188.0,6095.0,149896751.0,24593.396390484,3240652601422790.0,0.00128447743650242,0.000451624680026442,611.806878825731,476308.0,316482.0,4.40623383711393,0.102971534163155,1394493.6972374895
2018-10-02,226.0620307387025,237819.0,6180.0,148979852.0,24106.7721682848,3211925078735580.0,0.00131820349335951,0.000475725615017673,646.2650810618784,490262.0,309898.0,3.88388589038828,0.10272282060211,1203608.4696595478
2018-10-03,219.9543106370544,288662.0,6075.0,130142896.0,21422.6989300412,3226085186423420.0,0.000795565310458077,0.000273,444.7257819375209,559006.0,330374.0,5.36134474033584,0.110811375839906,1771248.9072437135
2018-10-04,221.47965534411054,294709.0,6146.0,139236168.0,22654.7621217052,3261753458926600.0,0.000789060334114788,0.000268568,441.2275466902822,559181.0,339095.0,5.12669879470231,0.103191216145065,1738437.9277895796
2018-10-05,227.0880584674261,315425.0,6099.0,127159907.0,20849.3043121823,3277001275785460.0,0.000721967682955872,0.000230865657,429.8314016918689,595361.0,342677.0,4.91664389521476,0.100006883764472,1684820.7800805082
2018-10-06,223.89379155527703,326444.0,6222.0,109566965.0,17609.6054323369,3252608506128720.0,0.000487160746017012,0.000103422,290.76919867121796,596865.0,349430.0,3.31759519730526,0.100056093427,1159267.2897943777
2018-10-07,225.2699547595295,266999.0,6241.0,96121905.0,15401.6832238423,3275289114565470.0,0.000631194573425465,0.000176312,314.1878292299619,497767.0,297913.0,3.55340219528407,0.106312678053783,1058604.7082036631
2018-10-08,228.7750406195208,281024.0,6179.0,105264175.0,17035.7946269623,3311602077646800.0,0.000794884520015895,0.000295662,431.4967026140471,542842.0,328025.0,5.36044287609865,0.117793966969781,1758359.2744322594
2018-10-09,227.0307673874927,278759.0,6149.0,112188265.0,18244.9609692633,3289361288763970.0,0.000721556114603345,0.0002254472,387.49583711285726,537028.0,311060.0,5.0127329208206,0.102678290895767,1559260.7023504565
2018-10-10,224.1730388661601,259112.0,6168.0,104033046.0,16866.576848249,3294910495257810.0,0.000866805795807202,0.000315,447.94096471050966,516772.0,330717.0,5.05467079000873,0.100042846087285,1671665.5596593183
2018-10-11,192.16616218585628,276591.0,6143.0,111592995.0,18165.8790493244,3219699284376270.0,0.000827180068813691,0.000303096,471.9269087592808,570525.0,357147.0,9.48910509110194,0.126237123813371,3389005.4159717862
2018-10-12,195.82602162478085,277706.0,6170.0,124643546.0,20201.5471636953,3237208572171570.0,0.0010988481890131,0.000315,617.7065209713572,562140.0,343650.0,6.52966988685564,0.100124173954395,2243921.05661794
2018-10-13,197.64864853070372,281709.0,6176.0,106962595.0,17319.0730246114,3196433112526610.0,0.000629598506744557,0.00016728558,341.1145821582223,541797.0,308755.0,4.19488836897012,0.1000069,1295192.7583613682
2018-10-14,194.48880077922155,286828.0,6182.0,94228890.0,15242.4603688127,3220776039519720.0,0.000578021269761308,0.000164697,295.7844661406862,511719.0,295620.0,4.26313759415679,0.103436713280566,1260268.73558463
2018-10-15,209.5774620105202,298338.0,6095.0,107153415.0,17580.5438884331,3215462336329760.0,0.0007290150759062,0.000311332826112,409.71449182475436,562011.0,353997.0,10.7498303863302,0.15160695,3805407.7072697175
2018-10-16,207.61201402688485,304839.0,6114.0,107881069.0,17644.9245992803,3205597182439020.0,0.000611269732840761,0.00021,351.7551677626624,575450.0,405957.0,6.26724473486202,0.1,2544231.8708303804
2018-10-17,206.28092754126715,308025.0,6130.0,108888589.0,17763.2282218597,3189854172662090.0,0.000659768653287119,0.000227429240019209,382.8993770092999,580354.0,370546.0,5.66029008697284,0.103548675795229,2097397.8505674377
2018-10-18,202.23725974990938,316673.0,6142.0,109136645.0,17768.909964181,3237578316538160.0,0.00064155558739959,0.0002170935,362.98637734991837,565791.0,338997.0,7.52911063513416,0.11745384,2552345.917978574
2018-10-19,201.48396192107245,287643.0,6065.0,112470618.0,18544.2074196208,3213605312716160.0,0.00068966002539836,0.000285747,414.56774480711533,601119.0,342651.0,5.69904372427283,0.105211966634889,1952783.0311658096
2018-10-20,204.21181765049678,344066.0,6158.0,97001285.0,15752.0761610913,3157205682243960.0,0.000684696849878212,0.0002598606,365.68289358256146,534080.0,340633.0,4.56852358259308,0.0994896262934024,1556189.893509429
2018-10-21,204.62885785572183,308778.0,6124.0,98694145.0,16115.9609732201,3128314975529830.0,0.000652596231369168,0.0002309787,331.528021882481,508014.0,310779.0,6.70435183205412,0.100060441678696,2083571.7580139467
2018-10-22,201.99412183862304,333040.0,6065.0,118695553.0,19570.5775762572,3114618582178050.0,0.000692073998411046,0.000223752,399.5440083183694,577314.0,345447.0,5.08898143530353,0.1113,1757973.3698812989
2018-10-23,201.98625389904151,313343.0,6168.0,108661000.0,17616.8936446174,3099870696459610.0,0.000732144379090652,0.000274495,407.24140012558075,556231.0,332896.0,5.57690832110666,0.114152319584311,1856530.4724631233
2018-10-24,202.77114302671657,323381.0,6124.0,126564501.0,20666.966198563,3147334568741930.0,0.000884055713453366,0.0003600175,470.9444350577059,532709.0,355190.0,5.22234048221515,0.100460151507807,1854923.1158780009
2018-10-25,201.75175634484512,314814.0,6123.0,133964757.0,21878.9412052915,3122254942834330.0,0.00101074395501335,0.00037774,543.0080394157067,537236.0,337669.0,7.1339046540963,0.12,2408898.4506440423
2018-10-26,202.02903363416482,318269.0,6122.0,123138046.0,20114.0225416531,3064792686284140.0,0.000872158983757393,0.00033560253125,480.7497307083188,551218.0,354696.0,5.37279362165026,0.12541022217844,1905708.4064248612
2018-10-27,201.99489251802865,308409.0,6100.0,92805166.0,15213.9616393443,3127761285103640.0,0.000706734402658875,0.000243945,352.7770781029023,499165.0,315156.0,3.51901719249527,0.100751432957162,1109039.382318038
2018-10-28,203.49910799475393,333518.0,6137.0,95577302.0,15573.9452501222,3096523016005600.0,0.000652764611171439,0.0002205,332.8198701808357,509862.0,321018.0,3.45817757510581,0.1,1110137.2488053162
2018-10-29,194.94595999006253,333546.0,6111.0,120260852.0,19679.4063164785,3051838461850400.0,0.000695023815737199,0.000293964,427.2276644143333,614695.0,377065.0,5.77789309022536,0.114579057229678,2178641.258065827
2018-10-30,196.13809380479256,359738.0,6043.0,115319381.0,19083.1343703459,3099489581851620.0,0.000694993102253488,0.000293391,422.83171843154656,608397.0,362703.0,4.97457008071321,0.111523068156996,1804291.4919849252
2018-10-31,197.3493117121292,352140.0,6157.0,110007579.0,17867.0747117102,3108431034817070.0,0.000722872631650414,0.000273,423.39156046586845,585707.0,352669.0,5.78503177917348,0.104330226852068,2040201.372529331
2018-11-01,198.29336649322445,317485.0,6069.0,109763750.0,18085.9696819904,3061598024724640.0,0.000690427926511333,0.0002686824,406.728329795891,589096.0,355622.0,4.97225160861734,0.105256905310938,1768242.0615597155
2018-11-02,200.34959117475165,267634.0,6069.0,104183397.0,17166.4849233811,3004502036147230.0,0.000808940531000879,0.00036155,443.73138523183815,548534.0,319005.0,6.49207304355982,0.1192420132,2071003.7612608005
2018-11-03,198.69618205394855,278264.0,6119.0,96680956.0,15800.1235495996,3000830845968400.0,0.000786084240303504,0.000309366,396.9843326166338,505015.0,305378.0,3.92769385040183,0.109256674580628,1199431.2926480095
2018-11-04,211.40235651500296,299497.0,6109.0,97059819.0,15888.0044197086,3033495071535490.0,0.000691721241930077,0.000315,353.36441299729444,510848.0,304431.0,5.49965864508373,0.1080745,1674266.5809814835
2018-11-05,208.69883664523664,291779.0,6075.0,106688788.0,17561.9404115226,2989387615286560.0,0.000864066232792747,0.00042,503.19242693163284,582354.0,364247.0,7.00023026331312,0.113944776068109,2549812.872721014
2018-11-06,219.17752129514435,278348.0,6064.0,114570828.0,18893.6062005277,3013425086775910.0,0.000851693026026246,0.00042,508.60211757997934,597166.0,353197.0,5.90606896308018,0.115463530708526,2086005.839553032
2018-11-07,217.08913004091178,270280.0,6144.0,109335876.0,17795.552734375,3002738385682890.0,0.000828578017957927,0.00037308,467.81680609506617,564602.0,337246.0,6.95035578960803,0.118049778965614,2343979.688622149
2018-11-08,211.55438246439803,288705.0,6066.0,111487489.0,18379.0783053083,3062212840481330.0,0.000985949108465408,0.000381975,547.5882472489899,555392.0,334974.0,5.88668035334038,0.126923607168628,1971884.86467984
2018-11-09,209.23803220641148,316813.0,6091.0,106404819.0,17469.1871613856,3003136497103080.0,0.000750916590127514,0.000331065,411.3881520679499,547848.0,331080.0,5.45554421212635,0.114803111653016,1806221.577750793
2018-11-10,211.99961572180013,329225.0,6113.0,100102037.0,16375.2718796009,2999300885192610.0,0.000610091257702273,0.000206947,298.4078359670958,489120.0,292488.0,4.09193417790621,0.101698287806003,1196841.6438274328
2018-11-11,211.05886861889658,355871.0,6121.0,104633209.0,17094.1364156184,3082395116871390.0,0.000524082646361136,0.000159763035,276.61029666662756,527799.0,314152.0,3.87612016290872,0.1,1217690.9014181006
2018-11-12,209.98947398063916,327353.0,6171.0,113664810.0,18419.1881380651,3007847392320440.0,0.000776230824627931,0.000247695,443.35355025568697,571162.0,343191.0,5.82853323457984,0.112293887303471,2000300.149308691
2018-11-13,207.8094306722478,336439.0,6095.0,107890716.0,17701.5120590648,3032519178181900.0,0.00086276349994635,0.0002607,477.61724593507404,553590.0,332708.0,5.70614817363283,0.115204083265566,1898481.14655303
