,btc_PriceUSD,btc_AdrActCnt,btc_BlkCnt,btc_BlkSizeByte,btc_BlkSizeMeanByte,btc_DiffMean,btc_FeeMeanNtv,btc_FeeMedNtv,btc_FeeTotNtv,btc_TxCnt,btc_TxTfr,btc_TxTfrValMeanNtv,btc_TxTfrValMedNtv,btc_TxTfrValNtv
2009-03-18,,129.0,114.0,26301.0,230.710526315789,1.0,0.0,0.0,0.0,2.0,2.0,350.0,350.0,700.0
2009-03-19,,122.0,122.0,26326.0,215.786885245902,1.0,,,0.0,0.0,0.0,,,0.0
2009-03-20,,131.0,118.0,26888.0,227.864406779661,1.0,0.0,0.0,0.0,1.0,1.0,600.0,600.0,600.0
2009-03-21,,50.0,50.0,10792.0,215.84,1.0,,,0.0,0.0,0.0,,,0.0
2009-03-22,,131.0,119.0,27030.0,227.142857142857,1.0,0.0,0.0,0.0,2.0,2.0,275.0,275.0,550.0
2009-03-23,,130.0,130.0,28070.0,215.923076923077,1.0,,,0.0,0.0,0.0,,,0.0
2009-03-24,,105.0,105.0,22678.0,215.980952380952,1.0,,,0.0,0.0,0.0,,,0.0
2009-03-25,,117.0,117.0,25247.0,215.786324786325,1.0,,,0.0,0.0,0.0,,,0.0
2009-03-26,,146.0,117.0,28502.0,243.606837606838,1.0,0.0,0.0,0.0,1.0,1.0,1400.0,1400.0,1400.0
2009-03-27,,106.0,106.0,22891.0,215.952830188679,1.0,,,0.0,0.0,0.0,,,0.0
2009-03-28,,140.0,119.0,28112.0,236.235294117647,1.0,0.0,0.0,0.0,3.0,3.0,333.333333333333,150.0,1000.0
2009-03-29,,116.0,116.0,25052.0,215.965517241379,1.0,,,0.0,0.0,0.0,,,0.0
2009-03-30,,120.0,120.0,25902.0,215.85,1.0,,,0.0,0.0,0.0,,,0.0
2009-03-31,,143.0,110.0,27447.0,249.518181818182,1.0,0.0,0.0,0.0,1.0,1.0,1600.0,1600.0,1600.0
2009-04-01,,114.0,114.0,24606.0,215.842105263158,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-02,,115.0,115.0,24829.0,215.904347826087,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-03,,116.0,116.0,25048.0,215.931034482759,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-04,,113.0,113.0,24381.0,215.761061946903,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-05,,148.0,130.0,30102.0,231.553846153846,1.0,0.0,0.0,0.0,2.0,2.0,425.0,425.0,850.0
2009-04-06,,109.0,109.0,23542.0,215.981651376147,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-07,,100.0,100.0,21599.0,215.99,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-08,,105.0,105.0,22680.0,216.0,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-09,,99.0,99.0,21358.0,215.737373737374,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-10,,108.0,108.0,23321.0,215.935185185185,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-11,,128.0,120.0,26801.0,223.341666666667,1.0,0.0,0.0,0.0,1.0,1.0,350.0,350.0,350.0
2009-04-12,,127.0,118.0,26516.0,224.71186440678,1.0,0.0,0.0,0.0,2.0,2.0,475.0,475.0,950.0
2009-04-13,,117.0,115.0,25066.0,217.965217391304,1.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,10.0
2009-04-14,,124.0,124.0,26777.0,215.943548387097,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-15,,113.0,113.0,24380.0,215.752212389381,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-16,,123.0,123.0,26554.0,215.886178861789,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-17,,112.0,112.0,24177.0,215.866071428571,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-18,,131.0,126.0,27977.0,222.039682539683,1.0,0.0,0.0,0.0,4.0,4.0,41.255,41.255,165.02
2009-04-19,,128.0,119.0,26656.0,224.0,1.0,0.0,0.0,0.0,1.0,1.0,400.0,400.0,400.0
2009-04-20,,236.0,119.0,38917.0,327.033613445378,1.0,0.0,0.0,0.0,2.0,2.0,2875.0,2875.0,5750.0
2009-04-21,,125.0,123.0,26782.0,217.739837398374,1.0,0.0,0.0,0.0,1.0,1.0,0.01,0.01,0.01
2009-04-22,,121.0,121.0,26132.0,215.96694214876,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-23,,75.0,75.0,16174.0,215.653333333333,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-24,,115.0,115.0,24830.0,215.913043478261,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-25,,118.0,118.0,25473.0,215.872881355932,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-26,,128.0,112.0,25990.0,232.053571428571,1.0,0.0,0.0,0.0,2.0,2.0,375.0,375.0,750.0
2009-04-27,,104.0,104.0,22451.0,215.875,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-28,,117.0,117.0,25231.0,215.649572649573,1.0,,,0.0,0.0,0.0,,,0.0
2009-04-29,,149.0,128.0,29964.0,234.09375,1.0,0.0,0.0,0.0,1.0,1.0,1000.0,1000.0,1000.0
2009-04-30,,131.0,131.0,28288.0,215.93893129771,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-01,,121.0,121.0,26123.0,215.892561983471,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-02,,142.0,126.0,29153.0,231.373015873016,1.0,0.015,0.015,0.03,2.0,2.0,349.265,349.265,698.53
2009-05-03,,110.0,106.0,23710.0,223.679245283019,1.0,0.0,0.0,0.0,3.0,3.0,16.6666666666667,15.0,50.0
2009-05-04,,159.0,128.0,31098.0,242.953125,1.0,0.0,0.0,0.0,1.0,1.0,1500.0,1500.0,1500.0
2009-05-05,,146.0,135.0,30332.0,224.681481481481,1.0,0.0,0.0,0.0,1.0,1.0,500.0,500.0,500.0
2009-05-06,,135.0,135.0,29157.0,215.977777777778,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-07,,122.0,122.0,26352.0,216.0,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-08,,107.0,107.0,23101.0,215.897196261682,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-09,,78.0,78.0,16809.0,215.5,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-10,,85.0,85.0,18343.0,215.8,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-11,,123.0,120.0,26263.0,218.858333333333,1.0,0.1,0.1,0.1,1.0,1.0,50.0,50.0,50.0
2009-05-12,,130.0,130.0,28070.0,215.923076923077,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-13,,117.0,111.0,25060.0,225.765765765766,1.0,0.0,0.0,0.0,5.0,5.0,10.404,1.0,52.02
2009-05-14,,145.0,139.0,30728.0,221.064748201439,1.0,0.0,0.0,0.0,3.0,3.0,50.0,49.99,150.0
2009-05-15,,147.0,136.0,30549.0,224.625,1.0,0.0,0.0,0.0,1.0,1.0,500.0,500.0,500.0
2009-05-16,,119.0,119.0,25699.0,215.957983193277,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-17,,127.0,127.0,27427.0,215.96062992126,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-18,,118.0,118.0,25478.0,215.915254237288,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-19,,86.0,86.0,18567.0,215.895348837209,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-20,,120.0,120.0,25887.0,215.725,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-21,,82.0,82.0,17710.0,215.975609756098,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-22,,61.0,61.0,13174.0,215.967213114754,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-23,,32.0,32.0,6909.0,215.90625,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-24,,100.0,100.0,21591.0,215.91,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-25,,109.0,109.0,23539.0,215.954128440367,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-26,,125.0,125.0,26987.0,215.896,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-27,,119.0,119.0,25673.0,215.739495798319,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-28,,95.0,95.0,20508.0,215.873684210526,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-29,,167.0,106.0,29766.0,280.811320754717,1.0,0.0,0.0,0.0,1.0,1.0,3000.0,3000.0,3000.0
2009-05-30,,109.0,109.0,23517.0,215.752293577982,1.0,,,0.0,0.0,0.0,,,0.0
2009-05-31,,96.0,96.0,20736.0,216.0,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-01,,73.0,71.0,15608.0,219.830985915493,1.0,0.0,0.0,0.0,1.0,1.0,0.01,0.01,0.01
2009-06-02,,111.0,111.0,23966.0,215.90990990991,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-03,,71.0,71.0,15336.0,216.0,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-04,,66.0,66.0,14251.0,215.924242424242,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-05,,30.0,30.0,6473.0,215.766666666667,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-06,,28.0,28.0,6033.0,215.464285714286,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-07,,16.0,16.0,3454.0,215.875,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-08,,82.0,82.0,17693.0,215.768292682927,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-09,,91.0,91.0,19639.0,215.813186813187,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-10,,82.0,82.0,17706.0,215.926829268293,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-11,,89.0,89.0,19220.0,215.955056179775,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-12,,86.0,86.0,18562.0,215.837209302326,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-13,,78.0,78.0,16807.0,215.474358974359,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-14,,72.0,72.0,15531.0,215.708333333333,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-15,,84.0,84.0,18138.0,215.928571428571,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-16,,71.0,71.0,15314.0,215.69014084507,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-17,,79.0,79.0,17038.0,215.670886075949,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-18,,80.0,80.0,17266.0,215.825,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-19,,87.0,87.0,18763.0,215.666666666667,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-20,,78.0,78.0,16829.0,215.75641025641,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-21,,81.0,81.0,17481.0,215.814814814815,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-22,,137.0,76.0,23285.0,306.381578947368,1.0,0.0,0.0,0.0,1.0,1.0,3000.0,3000.0,3000.0
2009-06-23,,76.0,76.0,16379.0,215.513157894737,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-24,,100.0,95.0,21053.0,221.610526315789,1.0,0.0,0.0,0.0,2.0,2.0,62.495,62.495,124.99
2009-06-25,,89.0,68.0,16983.0,249.75,1.0,0.0,0.0,0.0,1.0,1.0,1000.0,1000.0,1000.0
2009-06-26,,90.0,90.0,19402.0,215.577777777778,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-27,,84.0,84.0,18133.0,215.869047619048,1.0,,,0.0,0.0,0.0,,,0.0
2009-06-28,,48.0,46.0,10152.0,220.695652173913,1.0,0.0,0.0,0.0,1.0,1.0,25.0,25.0,25.0
2009-06-29,,87.0,83.0,18608.0,224.192771084337,1.0,0.0,0.0,0.0,2.0,2.0,62.5,62.5,125.0
2009-06-30,,85.0,85.0,18337.0,215.729411764706,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-01,,77.0,74.0,16236.0,219.405405405405,1.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,100.0
2009-07-02,,85.0,83.0,18147.0,218.638554216867,1.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,10.0
2009-07-03,,82.0,82.0,17710.0,215.975609756098,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-04,,89.0,89.0,19213.0,215.876404494382,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-05,,79.0,79.0,17063.0,215.987341772152,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-06,,84.0,84.0,18142.0,215.97619047619,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-07,,69.0,69.0,14899.0,215.927536231884,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-08,,74.0,74.0,15984.0,216.0,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-09,,86.0,86.0,18551.0,215.709302325581,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-10,,81.0,81.0,17486.0,215.876543209877,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-11,,83.0,83.0,17927.0,215.987951807229,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-12,,77.0,77.0,16616.0,215.792207792208,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-13,,78.0,78.0,16841.0,215.910256410256,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-14,,69.0,69.0,14900.0,215.942028985507,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-15,,45.0,45.0,9720.0,216.0,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-16,,71.0,71.0,15326.0,215.859154929577,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-17,,47.0,47.0,10138.0,215.702127659574,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-18,,4.0,4.0,863.0,215.75,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-19,,70.0,70.0,15108.0,215.828571428571,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-20,,192.0,70.0,29028.0,414.685714285714,1.0,0.14,0.14,0.14,1.0,1.0,6000.0,6000.0,6000.0
2009-07-21,,82.0,82.0,17700.0,215.853658536585,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-22,,60.0,60.0,12920.0,215.333333333333,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-23,,76.0,76.0,16395.0,215.723684210526,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-24,,73.0,73.0,15763.0,215.931506849315,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-25,,32.0,32.0,6907.0,215.84375,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-26,,21.0,21.0,4527.0,215.571428571429,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-27,,74.0,74.0,15977.0,215.905405405405,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-28,,41.0,41.0,8842.0,215.658536585366,1.0,,,0.0,0.0,0.0,,,0.0
2009-07-29,,22.0,19.0,4372.0,230.105263157895,1.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,100.0
2009-07-30,,17.0,15.0,3467.0,231.133333333333,1.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0
2009-07-31,,17.0,17.0,3667.0,215.705882352941,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-01,,28.0,28.0,6043.0,215.821428571429,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-02,,23.0,23.0,4959.0,215.608695652174,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-03,,12.0,12.0,2588.0,215.666666666667,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-04,,81.0,81.0,17467.0,215.641975308642,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-05,,87.0,87.0,18768.0,215.724137931034,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-06,,90.0,90.0,19435.0,215.944444444444,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-07,,192.0,80.0,30042.0,375.525,1.0,0.13,0.13,0.13,1.0,1.0,5500.0,5500.0,5500.0
2009-08-08,,80.0,80.0,17270.0,215.875,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-09,,101.0,101.0,21816.0,216.0,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-10,,75.0,75.0,16199.0,215.986666666667,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-11,,70.0,70.0,15114.0,215.914285714286,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-12,,63.0,63.0,13577.0,215.507936507937,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-13,,85.0,85.0,18339.0,215.752941176471,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-14,,63.0,63.0,13597.0,215.825396825397,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-15,,26.0,26.0,5600.0,215.384615384615,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-16,,19.0,19.0,4096.0,215.578947368421,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-17,,17.0,17.0,3670.0,215.882352941176,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-18,,10.0,10.0,2157.0,215.7,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-19,,18.0,18.0,3877.0,215.388888888889,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-20,,22.0,22.0,4732.0,215.090909090909,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-21,,14.0,14.0,3010.0,215.0,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-22,,7.0,7.0,1507.0,215.285714285714,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-23,,15.0,15.0,3231.0,215.4,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-24,,15.0,15.0,3225.0,215.0,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-25,,50.0,50.0,10788.0,215.76,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-26,,96.0,48.0,16118.0,335.791666666667,1.0,0.0,0.0,0.0,3.0,3.0,766.51,498.53,2299.53
2009-08-27,,29.0,29.0,6244.0,215.310344827586,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-28,,75.0,75.0,16183.0,215.773333333333,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-29,,78.0,78.0,16833.0,215.807692307692,1.0,,,0.0,0.0,0.0,,,0.0
2009-08-30,,99.0,97.0,21084.0,217.360824742268,1.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,50.0
2009-08-31,,93.0,86.0,19296.0,224.372093023256,1.0,0.0,0.0,0.0,1.0,1.0,300.0,300.0,300.0
2009-09-01,,78.0,78.0,16832.0,215.794871794872,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-02,,66.0,66.0,14246.0,215.848484848485,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-03,,76.0,61.0,14816.0,242.885245901639,1.0,0.0,0.0,0.0,1.0,1.0,700.0,700.0,700.0
2009-09-04,,64.0,64.0,13804.0,215.6875,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-05,,76.0,76.0,16402.0,215.815789473684,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-06,,68.0,68.0,14680.0,215.882352941176,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-07,,92.0,78.0,18364.0,235.435897435897,1.0,0.0,0.0,0.0,1.0,1.0,650.0,650.0,650.0
2009-09-08,,69.0,69.0,14888.0,215.768115942029,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-09,,54.0,54.0,11653.0,215.796296296296,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-10,,67.0,67.0,14457.0,215.776119402985,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-11,,67.0,67.0,14461.0,215.835820895522,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-12,,69.0,69.0,14897.0,215.898550724638,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-13,,75.0,75.0,16188.0,215.84,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-14,,74.0,74.0,15972.0,215.837837837838,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-15,,44.0,44.0,9497.0,215.840909090909,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-16,,74.0,72.0,15761.0,218.902777777778,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2009-09-17,,186.0,84.0,29754.0,354.214285714286,1.0,0.12,0.12,0.12,1.0,1.0,5000.0,5000.0,5000.0
2009-09-18,,78.0,78.0,16833.0,215.807692307692,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-19,,74.0,74.0,15982.0,215.972972972973,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-20,,78.0,78.0,16847.0,215.987179487179,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-21,,78.0,69.0,15853.0,229.753623188406,1.0,0.0,0.0,0.0,1.0,1.0,400.0,400.0,400.0
2009-09-22,,66.0,25.0,9992.0,399.68,1.0,0.0,0.0,0.0,1.0,1.0,2000.0,2000.0,2000.0
2009-09-23,,36.0,36.0,7768.0,215.777777777778,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-24,,97.0,97.0,20905.0,215.515463917526,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-25,,119.0,91.0,22688.0,249.318681318681,1.0,0.0,0.0,0.0,2.0,2.0,650.0,650.0,1300.0
2009-09-26,,117.0,100.0,23413.0,234.13,1.0,0.0,0.0,0.0,1.0,1.0,800.0,800.0,800.0
2009-09-27,,87.0,87.0,18786.0,215.931034482759,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-28,,85.0,85.0,18354.0,215.929411764706,1.0,,,0.0,0.0,0.0,,,0.0
2009-09-29,,133.0,88.0,23985.0,272.556818181818,1.0,0.0,0.0,0.0,2.0,2.0,1075.0,1075.0,2150.0
2009-09-30,,85.0,85.0,18345.0,215.823529411765,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-01,,82.0,82.0,17702.0,215.878048780488,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-02,,83.0,72.0,16716.0,232.166666666667,1.0,0.0,0.0,0.0,1.0,1.0,500.0,500.0,500.0
2009-10-03,,58.0,58.0,12497.0,215.465517241379,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-04,,53.0,53.0,11432.0,215.698113207547,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-05,,55.0,55.0,11868.0,215.781818181818,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-06,,58.0,43.0,11142.0,259.116279069767,1.0,0.0,0.0,0.0,2.0,1.0,200.0,200.0,200.0
2009-10-07,,60.0,60.0,12939.0,215.65,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-08,,70.0,70.0,15083.0,215.471428571429,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-09,,79.0,79.0,17040.0,215.696202531646,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-10,,77.0,77.0,16618.0,215.818181818182,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-11,,74.0,74.0,15966.0,215.756756756757,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-12,,132.0,58.0,21132.0,364.344827586207,1.0,0.0,0.0,0.0,1.0,1.0,5050.0,5050.0,5050.0
2009-10-13,,57.0,57.0,12302.0,215.824561403509,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-14,,69.0,69.0,14876.0,215.594202898551,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-15,,71.0,71.0,15293.0,215.394366197183,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-16,,141.0,60.0,22353.0,372.55,1.0,0.0,0.0,0.0,1.0,1.0,9700.0,9700.0,9700.0
2009-10-17,,57.0,57.0,12299.0,215.771929824561,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-18,,82.0,74.0,16801.0,227.040540540541,1.0,0.0,0.0,0.0,1.0,1.0,350.0,350.0,350.0
2009-10-19,,112.0,112.0,24128.0,215.428571428571,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-20,,197.0,95.0,32111.0,338.010526315789,1.0,0.12,0.12,0.12,1.0,1.0,5000.0,5000.0,5000.0
2009-10-21,,99.0,80.0,19332.0,241.65,1.0,0.0,0.0,0.0,1.0,1.0,899.76,899.76,899.76
2009-10-22,,130.0,90.0,24132.0,268.133333333333,1.0,0.0,0.0,0.0,1.0,1.0,11950.0,11950.0,11950.0
2009-10-23,,89.0,89.0,19171.0,215.404494382022,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-24,,70.0,62.0,14274.0,230.225806451613,1.0,0.0,0.0,0.0,1.0,1.0,12250.0,12250.0,12250.0
2009-10-25,,76.0,76.0,16385.0,215.592105263158,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-26,,71.0,71.0,15322.0,215.802816901408,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-27,,81.0,64.0,15728.0,245.75,1.0,0.0,0.0,0.0,1.0,1.0,13000.0,13000.0,13000.0
2009-10-28,,66.0,66.0,14237.0,215.712121212121,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-29,,89.0,46.0,14691.0,319.369565217391,1.0,0.0,0.0,0.0,2.0,2.0,1025.0,1025.0,2050.0
2009-10-30,,60.0,60.0,12928.0,215.466666666667,1.0,,,0.0,0.0,0.0,,,0.0
2009-10-31,,46.0,46.0,9904.0,215.304347826087,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-01,,25.0,25.0,5379.0,215.16,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-02,,33.0,33.0,7111.0,215.484848484848,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-03,,62.0,62.0,13361.0,215.5,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-04,,105.0,63.0,18530.0,294.126984126984,1.0,0.0,0.0,0.0,1.0,1.0,15500.0,15500.0,15500.0
2009-11-05,,57.0,57.0,12283.0,215.491228070175,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-06,,62.0,62.0,13364.0,215.548387096774,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-07,,69.0,69.0,14882.0,215.68115942029,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-08,,73.0,73.0,15733.0,215.520547945205,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-09,,64.0,64.0,13804.0,215.6875,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-10,,120.0,78.0,21752.0,278.871794871795,1.0,0.0,0.0,0.0,3.0,3.0,1000.0,1000.0,3000.0
2009-11-11,,76.0,64.0,16259.0,254.046875,1.0,0.0,0.0,0.0,6.0,6.0,2500.0,1000.0,15000.0
2009-11-12,,68.0,66.0,14868.0,225.272727272727,1.0,0.0,0.0,0.0,2.0,1.0,20.0,20.0,20.0
2009-11-13,,91.0,80.0,18427.0,230.3375,1.0,0.0,0.0,0.0,1.0,1.0,500.0,500.0,500.0
2009-11-14,,79.0,79.0,17038.0,215.670886075949,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-15,,96.0,96.0,20700.0,215.625,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-16,,97.0,97.0,20921.0,215.680412371134,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-17,,92.0,92.0,19841.0,215.663043478261,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-18,,79.0,79.0,17015.0,215.379746835443,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-19,,153.0,70.0,26265.0,375.214285714286,1.0,0.0,0.0,0.0,2.0,2.0,22175.0,22175.0,44350.0
2009-11-20,,86.0,86.0,18546.0,215.651162790698,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-21,,73.0,73.0,15744.0,215.671232876712,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-22,,106.0,106.0,22869.0,215.745283018868,1.0,,,0.0,0.0,0.0,,,0.0
2009-11-23,,96.0,96.0,20721.0,215.84375,1.0,,,0.0,0.0,0.0,,,0.0
