,doge_PriceUSD,doge_AdrActCnt,doge_BlkCnt,doge_BlkSizeByte,doge_BlkSizeMeanByte,doge_DiffMean,doge_FeeMeanNtv,doge_FeeMedNtv,doge_FeeTotNtv,doge_TxCnt,doge_TxTfr,doge_TxTfrValMeanNtv,doge_TxTfrValMedNtv,doge_TxTfrValNtv
2013-12-18,,134838.0,1493.0,29189764.0,19551.0810448761,135.952246647061,0.0544912031995673,0.0001,5188.43440385,95216.0,189745.0,74798.6171088098,471.06001312,14192663603.311125
2013-12-19,,248993.0,1581.0,60808521.0,38462.0626185958,215.996910788667,0.0243576901244527,0.0001,4689.41557583,192523.0,391289.0,70647.5827970428,358.98597232,27643622025.072094
2013-12-20,,255225.0,1494.0,62215562.0,41643.6157965194,332.268261524573,0.00706466143890973,0.0001,1412.57905471,199950.0,514186.0,85827.3236455484,135.09900551,44131208236.009926
2013-12-21,,226438.0,1418.0,49588061.0,34970.4238363893,349.595069608834,0.0110069242935477,0.0001,1842.71322368,167414.0,334202.0,119406.367963163,1500.0,39905846986.02514
2013-12-22,,210197.0,1393.0,45628001.0,32755.2053122757,327.980727774866,0.00848059647101577,0.0001,1341.83389603,158224.0,315916.0,120305.702774657,1921.263755785,38006496397.75856
2013-12-23,,197803.0,1480.0,41837129.0,28268.3304054054,321.19565515417,0.00828387726672393,0.0001,1234.36398376,149008.0,305347.0,133311.184270155,1859.29608471,40706170183.33905
2013-12-24,,176977.0,1458.0,38892970.0,26675.5624142661,398.555517275934,0.00861909717192727,0.0001,1089.82450371,126443.0,249049.0,130282.150467806,2996.27991892,32446639291.856525
2013-12-25,,244147.0,1470.0,39518980.0,26883.6598639456,441.602329732199,0.00652578293755195,0.0001,855.74549395,131133.0,325089.0,110718.627482108,1131.537,35993407889.5311
2013-12-26,,286503.0,1429.0,68392091.0,47860.1056682995,431.825575617995,0.117639085888197,0.0001,14802.29089914,125828.0,1222909.0,26235.3359147088,1e-08,32083428408.120583
2013-12-27,,173620.0,1373.0,37771678.0,27510.3262927895,426.648824875547,0.353896248703629,0.0001,47260.01284438,133542.0,265389.0,119462.24535989,2000.0,31703965833.81576
2013-12-28,,149526.0,1444.0,31799281.0,22021.6627423823,437.552363115589,0.339933659135582,0.0001,38676.29200181,113776.0,225773.0,135539.321671061,4497.33146308,30601119271.6404
2013-12-29,,160057.0,1423.0,33037206.0,23216.5888966971,385.165456286842,0.319620888437639,0.0001,37271.63104249,116612.0,243359.0,118894.14567453,2344.22203209,28933960397.207943
2013-12-30,,157988.0,1412.0,33722860.0,23883.045325779,364.304787636885,0.475174317103536,0.0001,58368.51241573,122836.0,243071.0,128460.569658788,5201.7400029,31225039127.53126
2013-12-31,,141755.0,1422.0,30123830.0,21184.1279887482,345.960671629448,0.491503797666768,0.0001,53396.48107472,108639.0,217206.0,136664.02047109,5407.40045808,29684245230.44356
2014-01-01,,142092.0,1453.0,30408529.0,20928.0997935306,357.264060712663,0.507448610005973,0.01013265,56073.07140566,110500.0,217461.0,147422.363522766,5662.08700128,32058614594.024307
2014-01-02,,145633.0,1416.0,32327474.0,22830.1370056497,360.239390928392,0.613065814108861,1.0,68795.79339604,112216.0,221173.0,136547.173620765,5530.42532957,30200548031.225533
2014-01-03,,144028.0,1439.0,31682793.0,22017.2293259208,330.871448709859,0.55717990308798,1.0,62019.13783282,111309.0,218025.0,154861.38999702,6102.93570853,33763654554.10022
2014-01-04,,146684.0,1406.0,33116011.0,23553.3506401138,298.350095170874,0.57226283858689,1.0,64029.34448381,111888.0,221356.0,147880.102925547,6022.098913715,32734148063.1873
2014-01-05,,121672.0,1404.0,26818969.0,19101.8297720798,279.247259982159,0.648873821577588,1.0,60034.45484618,92521.0,182523.0,172510.809901786,10403.78622583,31487190555.703613
2014-01-06,,120514.0,1375.0,26852610.0,19529.1709090909,269.962668554052,0.67585587031646,1.0,63194.5514422,93503.0,183567.0,153013.303763913,10033.71682,28088193132.030224
2014-01-07,,120383.0,1429.0,26232959.0,18357.5640307908,258.509994476003,0.66605960978857,1.0,62060.10414205,93175.0,183669.0,158905.225125518,10122.03839091,29185963793.57875
2014-01-08,,111999.0,1391.0,24665550.0,17732.2429906542,256.55162174935,0.618540052338758,1.0,53667.00910112,86764.0,172294.0,159827.509720817,9375.700812795,27537320959.83841
2014-01-09,,119043.0,1515.0,28635723.0,18901.4673267327,267.258567395939,0.752301583164665,1.0,68836.34716115,91501.0,180829.0,184057.521327909,10048.31363018,33282937524.204506
2014-01-10,,124631.0,1456.0,28482139.0,19561.9086538462,326.237358198449,0.776268076185124,1.0,75218.04777811,96897.0,191186.0,154485.167338599,8451.41710708,29535401202.797306
2014-01-11,,127327.0,1450.0,30035935.0,20714.4379310345,406.816929857199,0.72127575113451,1.0,69939.94576026,96967.0,191704.0,161756.752945448,9054.80387712,31009416566.654205
2014-01-12,,115599.0,1343.0,25615290.0,19073.1868950112,408.277388593779,1.1679623142587,1.0,104057.26646425,89093.0,176963.0,187147.291083363,10000.0,33118146071.985104
2014-01-13,,122339.0,1423.0,28281716.0,19874.7125790583,371.906402257284,1.23692688070772,1.0,115912.41799112,93710.0,185577.0,181468.734583611,10038.96327853,33676423357.822754
2014-01-14,,129205.0,1485.0,28718059.0,19338.7602693603,363.60050684976,1.11831452285538,1.0,112231.80888472,100358.0,198197.0,172489.289725052,10075.08923584,34186859755.63616
2014-01-15,,135236.0,1496.0,30903234.0,20657.2419786096,445.970954332996,1.21351510528559,1.0,120506.90401528,99304.0,195860.0,291157.045660974,10106.34332932,57026018963.15827
2014-01-16,,118916.0,1410.0,25031661.0,17752.9510638298,470.052980485527,1.13256557436285,1.0,99756.37578988,88080.0,171950.0,255246.886700072,10457.00845825,43889702168.07746
2014-01-17,,145967.0,1467.0,31541054.0,21500.3776414451,509.30947718576,1.78441556729405,1.0,203021.88116888,113775.0,223184.0,204601.632982835,10106.243952785,45663810855.64116
2014-01-18,,149155.0,1460.0,36283635.0,24851.8047945205,596.824570439361,1.68798208744081,1.0,190861.82260902,113071.0,219285.0,202937.233926748,9429.18457559,44501091341.62685
2014-01-19,,164827.0,1492.0,38312760.0,25678.7935656836,689.646265723024,1.64387236762791,1.0,206182.69170973,125425.0,242687.0,235886.432606256,7534.72860958,57246570669.91437
2014-01-20,,181698.0,1478.0,45969550.0,31102.5372124493,787.89950602874,1.43696035563059,1.0,191358.57359897,133169.0,255350.0,258540.0914753,6433.309573145,66018212358.21777
2014-01-21,,215443.0,1506.0,55239156.0,36679.3864541833,1009.18284964671,1.52672561401876,1.0,229941.67145298,150611.0,297511.0,759638.0250942,5700.41142154,226000668483.8004
2014-01-22,,208775.0,1439.0,44776504.0,31116.4030576789,1287.88356203859,1.30358792933097,1.0,203011.6589985,155733.0,302368.0,351165.301961157,4793.793997,106181150023.39116
2014-01-23,0.0015407526078720047,189997.0,1435.0,38252169.0,26656.5637630662,1188.14261156244,1.2336861131449,1.0,165813.58203724,134405.0,258831.0,532391.650347034,5770.09599837,137799463250.9731
2014-01-24,0.0018879390949760374,184731.0,1456.0,38803268.0,26650.5961538462,1268.38441848257,1.10892290514393,1.0,143728.60665861,129611.0,253656.0,346249.686364172,5502.319422755,87828310444.39044
2014-01-25,0.0019367486536341321,165034.0,1404.0,36863727.0,26256.2158119658,1261.61842269622,1.14736318376621,1.0,128393.38235299,111903.0,220623.0,664671.380456872,7842.431494,146641793970.5365
2014-01-26,0.0019367486536341321,171707.0,1403.0,35268579.0,25137.9750534569,1306.07708614336,1.19822826268547,1.0,145765.66638395,121651.0,238049.0,642778.196266892,8489.44803746,153012706843.13742
2014-01-27,0.0016179494498018117,170378.0,1435.0,35959006.0,25058.5407665505,1217.04777858878,1.13796284237451,1.0,138088.37703362,121347.0,238449.0,907848.721714852,9646.02781658,216475619844.1847
2014-01-28,0.0016509828916535362,159382.0,1363.0,33840911.0,24828.2545854732,1155.5884217589,1.40118265733712,1.0,147233.47126767,105078.0,211923.0,1595433.01314385,8114.6570029,338108950444.4833
2014-01-29,0.0015788350055697255,181159.0,1406.0,38166270.0,27145.2844950213,1034.5112167815,1.10044629500224,1.0,144841.84179449,131621.0,260843.0,597681.701125596,10001.4364322,155901087966.70377
2014-01-30,0.001639199612365576,181121.0,1514.0,37973207.0,25081.3784676354,1141.91761309086,1.18858254809687,1.0,153180.95305108,128877.0,256361.0,532326.480287107,9929.236443055,136467748812.883
2014-01-31,0.0019197378610959616,176603.0,1450.0,35992903.0,24822.6917241379,1288.42461456922,0.926763279585067,1.0,115584.98946657,124719.0,248961.0,449207.834920108,8398.588924795,111835231789.54492
2014-02-01,0.0014963239705589717,165328.0,1440.0,34300504.0,23819.7944444444,1389.5025169957,1.056009364433,1.0,124029.35586202,117451.0,233365.0,268159.491307684,9890.20474631,62579039689.017784
2014-02-02,0.0014090692058381063,165476.0,1381.0,35725171.0,25869.0593772629,1391.64612746675,1.02778049820077,1.0,120907.07002784,117639.0,232718.0,382433.534621029,10000.0,88999167309.93665
2014-02-03,0.0012911958853960494,161190.0,1406.0,33933622.0,24134.86628734,1253.69745321296,1.07810309008207,1.0,120587.98683186,111852.0,220316.0,650252.544694622,10040.06680673,143261039636.9404
2014-02-04,0.0011037165716554676,178642.0,1446.0,37670267.0,26051.3603042877,1210.40099817141,0.996012495584077,1.0,124553.35459778,125052.0,247961.0,962331.601110806,9942.18608019,238620706143.03656
2014-02-05,0.001273974273348966,155003.0,1416.0,32685937.0,23083.2888418079,1170.55763314849,1.25924853410652,1.0,133093.75531532,105693.0,210025.0,717974.42689065,10046.25443,150792579007.70877
2014-02-06,0.001275160868328463,163132.0,1491.0,34095877.0,22867.7914151576,1210.04123849313,1.32571859771737,1.0,146172.40686572,110259.0,219906.0,764876.923312889,10030.5056925,168201024698.04413
2014-02-07,0.001095819761065342,165390.0,1426.0,32771081.0,22981.1227208976,1408.32268849356,1.18192153480083,1.0,132098.64225855,111766.0,222955.0,574922.946761966,8555.0,128181945595.3142
2014-02-08,0.0011113989778571297,148926.0,1440.0,30795077.0,21385.4701388889,1348.53814126133,1.3545595446427,1.0,136517.92914727,100784.0,202110.0,822335.936753792,8691.284254495,166202316177.30887
2014-02-09,0.0012785752615118644,151623.0,1411.0,35330633.0,25039.428065202,1430.94797764157,1.32096585931368,1.0,137520.47174971,104106.0,204082.0,693850.847352025,10015.26185266,141602468629.2959
2014-02-10,0.0014520301391566389,165212.0,1504.0,40049125.0,26628.4075797872,1476.22612714933,1.29751602704263,1.0,145284.16706399,111971.0,221027.0,600555.275381733,9898.9,132738930851.79834
2014-02-11,0.0017536581953115258,170929.0,1404.0,41736547.0,29726.8853276353,1620.424076824,1.26065056492364,1.0,141398.34931353,112163.0,221590.0,543946.063100689,8766.667238795,120533008122.48177
2014-02-12,0.0017609928305995072,172549.0,1464.0,39077356.0,26692.1830601093,1712.76844719982,1.25802687373716,1.0,139471.14935687,110865.0,220113.0,782389.783480851,8818.99788964,172214162411.32065
2014-02-13,0.0014932111148920663,164305.0,1430.0,36083304.0,25233.0797202797,1745.4480689086,1.22074992889602,1.0,128800.10424789,105509.0,214953.0,326691.269133857,6684.78401774,70223268374.12999
2014-02-14,0.0015694154519300264,144977.0,1337.0,32458661.0,24277.2333582648,1408.110058924,1.1870243971226,1.0,105303.30831754,88712.0,186794.0,430762.045087815,4022.783165235,80463765450.13333
2014-02-15,0.0015053154504453938,126570.0,1413.0,28706643.0,20316.0955414013,1105.9597401009,1.26088020216134,1.0,99723.01518894,79090.0,163771.0,319514.369378953,2800.0,52327187787.56048
2014-02-16,0.0014457979077578734,125045.0,1429.0,26766889.0,18731.2029391183,1040.28434717728,1.21379309331812,1.0,95237.84748102,78463.0,164650.0,213834.350890542,2863.986327985,35207825874.127716
2014-02-17,0.001395249457836821,98667.0,1370.0,27558178.0,20115.4583941606,974.757965296029,1.30254591300012,1.0,62845.23521043,48248.0,103792.0,235965.939453021,2000.234887085,24491376787.707954
2014-02-18,0.0013520657678655285,77066.0,1504.0,27702676.0,18419.3324468085,1043.83405265344,1.24164405812596,1.0,41323.15589849,33281.0,74509.0,144348.412464859,1031.020948,10755255864.344194
2014-02-19,0.0012907280834786963,89119.0,1397.0,35624177.0,25500.4846098783,1120.435738169,1.21929264515451,1.0,47506.08004051,38962.0,92611.0,361392.751997589,1706.09780402,33468944155.248756
2014-02-20,0.0011790973980466736,89067.0,1408.0,36052580.0,25605.5255681818,1128.03328282702,1.32210371206725,1.0,45337.58049421,34292.0,83202.0,442822.210999106,2270.12571057,36843693599.54761
2014-02-21,0.0010877845217906554,88282.0,1434.0,32907234.0,22947.8619246862,1084.98648500505,1.17223094680776,1.0,43812.13163694,37375.0,94783.0,526221.310839895,2097.508343445,49876834505.33775
2014-02-22,0.0012716106575141805,82799.0,1436.0,22695552.0,15804.7019498607,1030.50706561261,0.925260744693378,1.0,35170.08616654,38011.0,95098.0,556993.217360332,2000.0,52968940984.532875
2014-02-23,0.0011297594325457238,93547.0,1434.0,26081825.0,18188.1624825662,1012.81000313475,0.951499263364518,1.0,43834.61956394,46069.0,115104.0,526912.290104988,1437.353567925,60649712240.24457
2014-02-24,0.0009892756547415494,91065.0,1433.0,31807997.0,22196.7878576413,1009.58495346366,1.33373838316973,1.0,54132.43975771,40587.0,106369.0,561035.979093596,1431.46177,59676836060.20676
2014-02-25,0.0009493798075113418,90304.0,1407.0,44481252.0,31614.2515991471,1057.897780206,1.4843929510209,1.0,59236.18510344,39906.0,103421.0,652539.194664673,1700.84350314,67486256051.41517
2014-02-26,0.0012201630865280874,81658.0,1459.0,21644382.0,14835.0801919123,1046.19969708788,0.931949599724092,1.0,37526.81453209,40267.0,101782.0,420626.991970053,1599.18858475,42812256496.695946
2014-02-27,0.001157986507570063,83623.0,1420.0,30356240.0,21377.6338028169,1076.37982779325,1.14206199434828,1.0,45193.67724035,39572.0,99497.0,413604.23131923,1718.18827138,41152380203.56945
2014-02-28,0.001038425402361493,75393.0,1420.0,27908309.0,19653.7387323944,1129.04938222953,1.1635428182196,1.0,36813.33122565,31639.0,95722.0,249493.516525388,1149.59165254,23882018388.843166
2014-03-01,0.0010585574922629697,62652.0,1418.0,24218988.0,17079.6812411848,1076.01863613018,1.23792171616439,1.0,28630.65345145,23128.0,85353.0,152302.604517422,1007.91918506,12999484203.375496
2014-03-02,0.0009734925753969429,56506.0,1452.0,12740283.0,8774.29958677686,1124.91327526912,0.723958688002846,1.0,16787.15405741,23188.0,88757.0,146848.336533614,1011.0605416,13033817805.713993
2014-03-03,0.0010838798113016262,75354.0,1442.0,35587245.0,24679.0880721221,1151.67959447908,1.56465265899133,1.0,38625.01553986,24686.0,88508.0,136285.329761539,1019.200649755,12062341966.534334
2014-03-04,0.0010478485312621346,79270.0,1403.0,40621345.0,28953.2038488952,1087.88999050606,1.74021401324757,1.0,45992.11615612,26429.0,92012.0,123300.873722208,1022.415487955,11345159992.927818
2014-03-05,0.0010660812862516354,68843.0,1441.0,20885949.0,14494.06592644,1117.31479989994,1.06633875481045,1.0,25540.94585522,23952.0,88637.0,141723.661521186,1007.36580562,12561960186.253366
2014-03-06,0.0010116852370269079,62200.0,1384.0,15666767.0,11319.9183526012,1178.2508670418,1.64764432389598,1.0,38713.05103426,23496.0,86290.0,119756.752859066,1003.28612523,10333810204.2088
2014-03-07,0.0009225142343858677,59460.0,1412.0,14098415.0,9984.71317280453,1090.38089630163,0.677068165937749,1.0,18729.05960617,27662.0,96809.0,158307.057249067,1040.674898275,15325547905.224928
2014-03-08,0.0008701337602946815,50705.0,1392.0,12234448.0,8789.11494252873,1072.70464725821,0.851683433778928,1.0,17775.4849464,20871.0,84446.0,117802.302877172,987.65989278,9947933268.76568
2014-03-09,0.000877593078371186,52567.0,1410.0,14311927.0,10150.3028368794,1028.26312253201,1.83260993573562,1.0,36945.41630443,20160.0,80251.0,125697.616434219,999.27997873,10087359416.4625
2014-03-10,0.0007781909106280796,51997.0,1359.0,13187173.0,9703.58572479765,1128.92494788217,0.846040545141483,1.0,17939.44371918,21204.0,79973.0,104835.679307667,1001.54490404,8384023781.272066
2014-03-11,0.0007731752835976999,51472.0,1393.0,14652003.0,10518.3079684135,1046.11616670182,0.827334628674186,1.0,17310.32243575,20923.0,87564.0,168772.673930562,984.21192986,14778410420.055761
2014-03-12,0.0009242829511505941,55570.0,1463.0,14484449.0,9900.51196172249,1047.99082292304,0.822241643738314,1.0,18909.09108105,22997.0,89108.0,271599.752387644,998.0,24201710735.758194
2014-03-13,0.0008659355092214708,51557.0,1453.0,12665498.0,8716.79146593255,1132.83602530834,0.789396925693121,1.0,15825.04016937,20047.0,85562.0,184889.155495261,976.88530236,15819485922.485554
2014-03-14,0.0008665961834385639,49802.0,1351.0,12602462.0,9328.24722427831,1091.55780061925,0.810945861178289,1.0,16001.58373277,19732.0,84445.0,168267.989097258,778.98424918,14209390339.317934
2014-03-15,0.0008401399277345443,47105.0,1417.0,11077168.0,7817.33803810868,1090.5387173336,0.781413887684011,1.0,13620.82547622,17431.0,80241.0,102790.345500163,808.7852426,8248000113.278607
2014-03-16,0.0008434046089275812,46576.0,1391.0,12772341.0,9182.12868439971,1050.33150339077,2.39672764184565,1.0,45528.2382845,18996.0,81340.0,151679.126492598,1000.5292108,12337580148.90793
2014-03-17,0.000772936776510445,48860.0,1407.0,15432729.0,10968.5351812367,1033.74288880366,0.955901175391162,1.0,16959.59865379,17742.0,79806.0,119857.970749566,774.72544007,9565385213.639883
2014-03-18,0.0007602053304596861,50354.0,1328.0,13980804.0,10527.7138554217,991.216892101325,0.840284730106106,1.0,16788.88890752,19980.0,94177.0,127900.346568155,1012.26918922,12045270938.749128
2014-03-19,0.0007643528904415376,48208.0,1345.0,13355735.0,9929.91449814126,1057.88040715392,0.806042983426032,1.0,15506.65491515,19238.0,91917.0,176440.502821635,998.94871,16217881697.856258
2014-03-20,0.0007202341318227828,46917.0,1341.0,12513398.0,9331.39299030574,1117.33544516749,0.819123414758894,1.0,14897.39754422,18187.0,89922.0,195364.342237823,999.36022585,17567552382.709526
2014-03-21,0.0006877571308903401,47776.0,1320.0,12073274.0,9146.4196969697,1183.37243556384,0.772467111906451,1.0,13938.39656724,18044.0,86950.0,188933.830998441,879.624648,16427796605.314425
2014-03-22,0.0006779070351546482,42880.0,1353.0,11215177.0,8289.11825572801,1189.28048177714,0.796073341086465,1.0,13027.74022688,16365.0,81516.0,201817.422898347,999.0,16451349044.981613
2014-03-23,0.0006848807612329271,47062.0,1323.0,16158271.0,12213.3567649282,1133.39081608767,2.82229380207301,1.0,51027.07194148,18080.0,76448.0,562390.661986154,1009.356145975,42993641327.5175
2014-03-24,0.0006635996346228929,50376.0,1336.0,13656927.0,10222.250748503,1078.5394304403,0.71204743575085,1.0,15078.31649946,21176.0,89383.0,571610.336393188,1032.8284524,51092246697.83234
2014-03-25,0.0006525340444126385,48665.0,1336.0,13191958.0,9874.22005988024,1108.01990668463,0.768350354136059,1.0,14998.96726309,19521.0,90210.0,444068.452832507,807.82012146,40059415130.02043
2014-03-26,0.0006110748403426084,50911.0,1327.0,14053655.0,10590.5463451394,1056.14099900211,0.819711599358408,1.0,18372.19607642,22413.0,96148.0,296010.264334932,800.0,28460794895.27502
2014-03-27,0.0004997918013645015,47281.0,1308.0,13744291.0,10507.8677370031,988.428052820767,1.17152299038571,1.0,22141.78451829,18900.0,89424.0,210758.209564599,906.803467,18846842132.10474
2014-03-28,0.0005271406905752504,46886.0,1311.0,12370421.0,9435.86651411137,983.515443875752,1.04233506844197,1.0,20036.80702066,19223.0,92427.0,243982.806529752,811.00522,22550598859.125366
2014-03-29,0.0006201290917487475,47929.0,1345.0,12870804.0,9569.37100371747,1058.50756406788,0.947651900060295,1.0,18860.168115,19902.0,96284.0,143506.67219033,679.90654533,13817396425.17372
2014-03-30,0.0005246704027435525,44993.0,1330.0,11451665.0,8610.27443609023,1098.75228849085,0.755942096627774,1.0,13864.73399425,18341.0,89528.0,139191.143533673,639.12862687,12461504698.282717
2014-03-31,0.0004992621490953692,47385.0,1322.0,13949928.0,10552.139183056,1095.8386715212,0.912337726951729,1.0,17047.94276582,18686.0,89129.0,130999.038409436,655.970746005,11675813294.39459
2014-04-01,0.0005214162527768589,45417.0,1295.0,11876225.0,9170.83011583012,1104.52586240671,0.781996423517143,1.0,14209.65701173,18171.0,92309.0,101473.780822017,600.131563,9366943233.89954
2014-04-02,0.0004609135731872663,46709.0,1314.0,11945591.0,9091.01293759513,1100.60830764553,0.716710545919285,1.0,13869.78248463,19352.0,95912.0,237753.655482977,675.66187393,22803428604.683323
2014-04-03,0.00045393556303477504,45518.0,1322.0,12491443.0,9448.89788199697,1080.68862675371,0.777272709045079,1.0,14569.97693105,18745.0,93008.0,177456.404008581,590.541218965,16504865224.030064
2014-04-04,0.0004646005771742608,45802.0,1291.0,13561698.0,10504.800929512,1120.21373554572,0.811166697258243,1.0,16088.68027342,19834.0,95329.0,151722.304820346,542.66208,14463535596.218792
2014-04-05,0.00046862825371574114,41777.0,1284.0,10965282.0,8539.93925233645,1104.10306163424,0.761605317981241,1.0,13804.09638841,18125.0,88192.0,91681.0649955491,522.8204364,8085536484.087466
2014-04-06,0.00046369962477731846,45263.0,1262.0,11912397.0,9439.30031695721,1126.68863496902,0.852969316901682,1.0,17142.97733109,20098.0,90022.0,61900.7615607279,403.42248569,5572430357.219845
2014-04-07,0.00045621450023858214,44355.0,1291.0,12050029.0,9333.87219209915,1107.91591336174,0.840188211501917,1.0,16217.31285841,19302.0,79031.0,90630.9622337988,571.40032783,7162655576.299353
2014-04-08,0.00045292218786350565,40938.0,1313.0,11705926.0,8915.40441736481,1095.2299758838,0.92190285897762,1.0,16889.26037647,18320.0,76236.0,113413.634748087,664.1545,8646201858.655144
2014-04-09,0.00044630200807091344,40808.0,1279.0,10617998.0,8301.79671618452,1083.5681549889,0.736403112559866,1.0,13192.66176151,17915.0,79119.0,149918.803292344,545.209247,11861425797.686935
2014-04-10,0.0003422933879524772,46213.0,1289.0,14214651.0,11027.6578743212,1034.74784597801,0.986799462903277,1.0,18639.65505478,18889.0,80692.0,122465.325780261,600.1152679,9881972067.860819
2014-04-11,0.000448207601494243,41819.0,1304.0,11687002.0,8962.42484662577,1040.50541975271,0.839155471788697,1.0,16481.01346593,19640.0,81792.0,88936.1306026357,563.138624,7274263994.250778
2014-04-12,0.0004187035988619945,38871.0,1292.0,9862355.0,7633.40170278638,1045.10796077112,0.713887158113978,1.0,12063.26519781,16898.0,71153.0,76246.8700319188,664.29031829,5425193543.381118
2014-04-13,0.0003872169591382233,40992.0,1323.0,10275437.0,7766.77021919879,1030.16355212534,0.727555404925382,1.0,12577.97784035,17288.0,78113.0,72842.670338855,524.34709263,5689959508.178983
2014-04-14,0.00044220280847659664,45285.0,1283.0,15453510.0,12044.824629774,1032.3974249196,0.954746675618593,1.0,18814.23798974,19706.0,85857.0,75680.9500563924,538.542366,6497739328.991684
2014-04-15,0.0005705230597872029,46178.0,1303.0,13476892.0,10342.9716039908,1044.28327212682,0.811448500333317,1.0,16213.55248516,19981.0,83735.0,168768.910138252,537.577451595,14131864690.426556
2014-04-16,0.0006916001495099629,49996.0,1320.0,17305871.0,13110.5083333333,1182.7481109804,0.9062922355329,1.0,21335.02551668,23541.0,90586.0,183927.921807364,584.90764919,16661294724.841858
2014-04-17,0.0006388718507303894,46010.0,1335.0,13790380.0,10329.872659176,1183.43496434376,0.844985278602747,1.0,16920.83020402,20025.0,83327.0,217578.116043771,671.0,18130131675.57929
2014-04-18,0.0005866265360741679,43030.0,1320.0,12116786.0,9179.38333333333,1062.66186564041,0.845499747191395,1.0,15602.85233467,18454.0,85348.0,141950.639537459,602.36746608,12115203183.243065
2014-04-19,0.000625487622141713,49762.0,1346.0,14321822.0,10640.2838038633,980.141021217124,0.861792074264938,1.0,19080.9383163,22141.0,93637.0,163181.42351173,680.15149319,15279818953.367857
2014-04-20,0.00061926600143243,43454.0,1362.0,11980299.0,8796.10792951542,930.174384286337,0.796061411084629,1.0,16132.18449563,20265.0,88687.0,83003.590915497,735.103207785,7361339467.522682
2014-04-21,0.0006076631269672122,46064.0,1348.0,13995176.0,10382.178041543,939.660509756505,0.797418459692513,1.0,19087.0082512,23936.0,95488.0,49502.3553946193,683.96250511,4726880911.921409
2014-04-22,0.0005841150116523635,44900.0,1341.0,15180179.0,11320.0439970172,1014.11144536932,0.952821121490247,1.0,20370.36275634,21379.0,90605.0,83986.2010889949,621.3890032,7609569749.668382
2014-04-23,0.0005774973694679604,43198.0,1346.0,12489415.0,9278.91158989599,1010.88528682767,0.786988250962827,1.0,15857.02626865,20149.0,87294.0,95369.2324510936,728.95,8325161777.585768
2014-04-24,0.0005883539984159326,42892.0,1319.0,13317910.0,10096.9749810462,1016.40775557394,0.869486597266328,1.0,17786.21783368,20456.0,86673.0,92348.0071527181,665.00933521,8004078823.947538
2014-04-25,0.0005121413882244811,41737.0,1349.0,11674021.0,8653.83320978503,1029.9084187867,0.740169436394716,1.0,14679.04026258,19832.0,84222.0,280697.534071934,633.93998511,23640907714.60646
2014-04-26,0.000477325234363824,42680.0,1324.0,12870745.0,9721.10649546828,1064.4164980102,1.06614574611168,1.0,21688.60291315,20343.0,82100.0,154435.970261543,888.8888,12679193158.472672
2014-04-27,0.0004520050009739773,40644.0,1306.0,16545567.0,12668.8874425727,1179.48153916103,1.13491759761324,1.0,18440.14112602,16248.0,71468.0,91218.6992699804,725.714604345,6519217999.426958
2014-04-28,0.0004871477454015847,42975.0,1351.0,15015320.0,11114.2264988897,1006.03310937502,0.884219013413627,0.02,16481.84241003,18640.0,68836.0,152574.450904047,1006.609972035,10502614902.430992
2014-04-29,0.0005018912980205992,37925.0,1349.0,10228181.0,7582.04670126019,745.040681535485,0.733927141676982,1.0,12451.07395855,16965.0,62033.0,81769.2250505612,1002.68142149,5072390337.561464
2014-04-30,0.0005000417754486249,36128.0,1345.0,9702390.0,7213.67286245353,777.254599356923,0.822574128488177,1.0,13705.73012887,16662.0,66924.0,99461.9770086467,541.64131,6656393349.326674
2014-05-01,0.0005043949062820553,33775.0,1344.0,9181984.0,6831.83333333333,788.36110191279,0.737400244463191,1.0,11188.57390924,15173.0,63492.0,67259.6811640168,524.62639227,4270451676.4657516
2014-05-02,0.0004941139088593605,33966.0,1308.0,9196293.0,7030.80504587156,796.979083264052,0.757212780224846,1.0,12056.34188674,15922.0,64625.0,74592.9072452498,520.20790466,4820566630.724267
2014-05-03,0.0004941139088593605,32577.0,1335.0,8690655.0,6509.85393258427,816.525571899663,0.724934515862618,1.0,10933.46236824,15082.0,59117.0,87516.878167559,535.61149037,5173735286.631583
2014-05-04,0.00046395548827716094,36460.0,1300.0,9068443.0,6975.72538461538,806.626531194108,0.691734712465941,1.0,11627.36878184,16809.0,67137.0,83933.6512075058,500.0,5635053541.1183195
2014-05-05,0.0004496824671282884,37194.0,1316.0,10581279.0,8040.48556231003,777.849841427835,0.844069989697165,1.0,14437.81717377,17105.0,68708.0,63126.2776287931,401.70856104,4337280283.3191185
2014-05-06,0.00045526418377030164,35935.0,1367.0,9860024.0,7212.89246525238,749.855107047389,0.791593873564958,1.0,13020.92762627,16449.0,66100.0,64994.774652363,498.758390875,4296154604.521193
2014-05-07,0.0004694116240943652,35374.0,1328.0,10248994.0,7717.61596385542,754.263766797628,0.816841751289186,1.0,13914.08239146,17034.0,70249.0,59488.9992186798,310.0,4179042706.1130357
2014-05-08,0.0004669195906572625,33745.0,1319.0,10062172.0,7628.63684609553,745.517179288528,0.83821441233517,1.0,12319.23721809,14697.0,62948.0,66577.4130008104,336.61261998,4190914993.57501
