,ltc_PriceUSD,ltc_AdrActCnt,ltc_BlkCnt,ltc_BlkSizeByte,ltc_BlkSizeMeanByte,ltc_DiffMean,ltc_FeeMeanNtv,ltc_FeeMedNtv,ltc_FeeTotNtv,ltc_TxCnt,ltc_TxTfr,ltc_TxTfrValMeanNtv,ltc_TxTfrValMedNtv,ltc_TxTfrValNtv
2018-11-14,42.7390729328937,90988.0,564.0,18104913.0,32100.9095744681,8068443.39998972,0.000728819583105572,0.000226,19.99953818,27441.0,83005.0,19.101890652936,0.224515405,1585552.43364695
2018-11-15,43.3168522906164,87537.0,530.0,16424037.0,30988.7490566038,8068443.3999897,0.000674205403561517,0.000224,17.49158499,25944.0,78200.0,72.7452999307356,0.2442366,5688682.45458352
2018-11-16,41.8196566440068,83063.0,581.0,15467352.0,26621.9483648881,8062836.26993072,0.000663060552164485,0.000224,16.51153387,24902.0,75422.0,12.4310463733631,0.2,937574.37957179
2018-11-17,41.5750077359844,80359.0,573.0,14699127.0,25652.9267015707,8000573.76323423,0.000649734362644281,0.00021854,15.47992119,23825.0,71816.0,10.3513388974965,0.17274233,743391.75426261
2018-11-18,41.7733934287499,78062.0,546.0,14088797.0,25803.6575091575,8000573.76323423,0.000648830147275405,0.000224,14.53833711,22407.0,70373.0,9.49922075246643,0.1479016,668488.66201332
2018-11-19,36.2172321439141,91731.0,522.0,17958098.0,34402.4865900383,8000573.76323424,0.000801566193903312,0.000225,21.27276522,26539.0,78355.0,32.499961236993,0.2710404,2546534.46272459
2018-11-20,32.247648067955,99709.0,496.0,19144580.0,38597.9435483871,7824541.65957876,0.000730561202950503,0.000224,21.19504162,29012.0,84082.0,27.4471005862158,0.3190763,2307807.1114902
2018-11-21,34.19854401477,89529.0,550.0,18644830.0,33899.6909090909,7483935.16315661,0.000819428983221217,0.000224,21.19535008,25866.0,77200.0,20.3371309260705,0.25,1570026.50749264
2018-11-22,31.8699875934913,81817.0,547.0,15142924.0,27683.5904936015,7483935.16315661,0.000663181753683673,0.000226,15.57283394,23482.0,69825.0,18.3863008304382,0.209479,1283823.45548535
2018-11-23,31.8589185348594,80929.0,508.0,15064046.0,29653.6338582677,7483935.16315662,0.000669455317486565,0.000224,16.19412413,24190.0,73589.0,22.8144953404941,0.219,1678895.89761162
2018-11-24,28.7611787619577,76988.0,548.0,14598389.0,26639.3959854015,7133890.21727973,0.000672131538224278,0.000222,15.25402526,22695.0,65820.0,18.6924467064101,0.25418372,1230336.84221591
2018-11-25,30.4809197601121,83487.0,521.0,15816851.0,30358.6391554702,6857057.28622663,0.000752124294903927,0.000225,18.00585562,23940.0,75890.0,29.9137701152056,0.203791395,2270156.01404295
2018-11-26,28.9471495814316,82698.0,500.0,16011101.0,32022.202,6857057.28622663,0.000740881761014236,0.000224,17.59001477,23742.0,71453.0,23.8146689081381,0.27235762,1701629.53749319
2018-11-27,30.9222888869329,85448.0,466.0,15640784.0,33563.9141630901,6857057.28622662,0.000718421477009231,0.000224,16.4209597,22857.0,71102.0,16.4307759698885,0.2,1168261.03301101
2018-11-28,34.2307000238211,85717.0,531.0,17120825.0,32242.6082862524,6408851.68575191,0.000744049610971173,0.000224,18.60942482,25011.0,73603.0,20.9285421612429,0.248164105,1540403.48869396
2018-11-29,33.59034925306,85396.0,547.0,16751965.0,30625.1645338208,6084339.18930435,0.000650824724106552,0.00022054,15.73433853,24176.0,74730.0,236.01409319849,0.27,17637333.18472316
2018-11-30,31.7015527667519,94753.0,578.0,17639679.0,30518.4757785467,6084339.18930435,0.000619369283092452,0.000168,16.19898423,26154.0,80455.0,409.957261231126,0.30519382,32983111.45235022
2018-12-01,33.847932115346,80417.0,593.0,14966971.0,25239.4114671164,6083087.36936379,0.0006562661808781,0.0002125,14.97730678,22822.0,73852.0,13.7591159042696,0.1984,1016138.22776212
